particleID,gravelometer_size,ID,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2
70,32,70,03_28_2022,07_06_2022,0.211285031,FALSE,0,0.368013835,0.054556227,0.027786567,0.128942237,07_06_2022,08_06_2022,0.364420452,FALSE,0,0.535521277,0.193319627,0.128942237,0.042158588,08_06_2022,08_09_2022,0.106384802,FALSE,0,0.164578744,0.04819086,0.042158588,0.016035354,08_09_2022,08_24_22,0.023625896,FALSE,0,0.11806016,0,0.016035354,0.07839891,08_24_22,03_24_2023,,,0,,,0.07839891,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
74,32,74,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.106630817,03_24_2023,06_17_2023,1.323844902,FALSE,0,1.500903494,1.14678631,0.106630817,0.070427775,06_17_2023,07_31_2023,,,0,,,0.070427775,,07_31_2023,09_20_2023,,,0,,,,
67,32,67,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.02752014,03_24_2023,06_17_2023,2.122826073,FALSE,0,2.218495126,2.027157019,0.02752014,0.068148914,06_17_2023,07_31_2023,0.016645865,TRUE,0.014472696,0.167339168,0,0.068148914,0.082544389,07_31_2023,09_20_2023,0.00082127,FALSE,0,0.191959036,0,0.082544389,0.108593376
122,32,122,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.034474736,03_24_2023,06_17_2023,0.684334909,FALSE,0,0.815462263,0.553207556,0.034474736,0.096652618,06_17_2023,07_31_2023,0.356916441,FALSE,0,0.547200696,0.166632186,0.096652618,0.093631637,07_31_2023,09_20_2023,,,0,,,0.093631637,
130,32,130,03_28_2022,07_06_2022,0.118990319,FALSE,0,0.204769084,0.033211554,0.068400966,0.017377799,07_06_2022,08_06_2022,0.082207185,FALSE,0,0.139243641,0.025170729,0.017377799,0.039658657,08_06_2022,08_09_2022,0.017328865,TRUE,0.00292736,0.090776526,0,0.039658657,0.033789004,08_09_2022,08_24_22,0.05064901,FALSE,0,0.100461014,0.000837006,0.033789004,0.016023,08_24_22,03_24_2023,,,0,,,0.016023,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
129,32,129,03_28_2022,07_06_2022,0.531576413,FALSE,0,0.738383618,0.324769208,0.107961572,0.098845633,07_06_2022,08_06_2022,0.068009788,FALSE,0,0.186341961,0,0.098845633,0.019486539,08_06_2022,08_09_2022,0.131771835,FALSE,0,0.204017945,0.059525726,0.019486539,0.052759571,08_09_2022,08_24_22,0.017386407,FALSE,0,0.194087919,0,0.052759571,0.123941942,08_24_22,03_24_2023,,,0,,,0.123941942,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
127,32,127,03_28_2022,07_06_2022,0.209944923,TRUE,0.002326924,0.450877124,0,0.082649509,0.158282692,07_06_2022,08_06_2022,0.121968296,TRUE,0.005786185,0.324263455,0,0.158282692,0.044012467,08_06_2022,08_09_2022,0.052018137,TRUE,5.34E-05,0.108497086,0,0.044012467,0.012466482,08_09_2022,08_24_22,0.077149494,FALSE,0,0.109310853,0.044988135,0.012466482,0.019694877,08_24_22,03_24_2023,,,0,,,0.019694877,,03_24_2023,06_17_2023,,,0,,,,0.107136495,06_17_2023,07_31_2023,0.065788248,TRUE,0.018357428,0.265882814,0,0.107136495,0.092958071,07_31_2023,09_20_2023,,,0,,,0.092958071,
126,32,126,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.078569897,03_24_2023,06_17_2023,,,0,,,0.078569897,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
65,32,65,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.02727025,06_17_2023,07_31_2023,0.027030798,FALSE,0,0.157055342,0,0.02727025,0.102754293,07_31_2023,09_20_2023,2.777914411,FALSE,0,5.090706109,0.465122712,0.102754293,2.210037405
124,32,124,03_28_2022,07_06_2022,,,0,,,,0.052225163,07_06_2022,08_06_2022,,,0,,,0.052225163,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.057719669,03_24_2023,06_17_2023,0.058346227,TRUE,0.000915914,0.141886977,0,0.057719669,0.025821081,06_17_2023,07_31_2023,,,0,,,0.025821081,,07_31_2023,09_20_2023,,,0,,,,0.10627764
123,32,123,03_28_2022,07_06_2022,0.056217116,FALSE,0,0.216092119,0,0.158017767,0.001857236,07_06_2022,08_06_2022,0.089624119,FALSE,0,0.276062885,0,0.001857236,0.184581531,08_06_2022,08_09_2022,,,0,,,0.184581531,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.137966377,06_17_2023,07_31_2023,0.140329909,TRUE,6.01E-05,0.286191199,0,0.137966377,0.007894913,07_31_2023,09_20_2023,0.048471551,FALSE,0,0.083643981,0.013299121,0.007894913,0.027277517
56,32,56,03_28_2022,07_06_2022,0.02244505,TRUE,0.003461529,0.105002119,0,0.044957607,0.037599462,07_06_2022,08_06_2022,0.104252542,TRUE,0.002433466,0.251130018,0,0.037599462,0.109278015,08_06_2022,08_09_2022,0.073386729,TRUE,0.012851258,0.25778893,0,0.109278015,0.075124186,08_09_2022,08_24_22,0.002646403,FALSE,0,0.261665112,0,0.075124186,0.183894523,08_24_22,03_24_2023,0.041697504,FALSE,0,0.231415972,0,0.183894523,0.005823945,03_24_2023,06_17_2023,,,0,,,0.005823945,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
58,32,58,03_28_2022,07_06_2022,0.143694059,FALSE,0,0.375087327,0,0.029318405,0.202074864,07_06_2022,08_06_2022,0.281499057,FALSE,0,0.522345695,0.040652419,0.202074864,0.038771774,08_06_2022,08_09_2022,0.164249692,FALSE,0,0.439276297,0,0.038771774,0.236254831,08_09_2022,08_24_22,0.420934304,FALSE,0,0.764846662,0.077021946,0.236254831,0.107657527,08_24_22,03_24_2023,,,0,,,0.107657527,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
64,32,64,03_28_2022,07_06_2022,0.06276811,TRUE,0.001365443,0.159137074,0,0.025814329,0.070554635,07_06_2022,08_06_2022,0.099588914,TRUE,0.002439828,0.23680285,0,0.070554635,0.066659301,08_06_2022,08_09_2022,0.033084395,TRUE,0.009152063,0.163905581,0,0.066659301,0.064161885,08_09_2022,08_24_22,0.018517658,FALSE,0,0.120438522,0,0.064161885,0.037758979,08_24_22,03_24_2023,0.014748658,TRUE,0.003764065,0.094218582,0,0.037758979,0.041710945,03_24_2023,06_17_2023,,,0,,,0.041710945,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
61,32,61,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.302163353,06_17_2023,07_31_2023,0.116833433,TRUE,0.282650894,0.82125918,0,0.302163353,0.402262394,07_31_2023,09_20_2023,0.011674844,FALSE,0,0.721533754,0,0.402262394,0.307596516
62,32,62,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.152510313,06_17_2023,07_31_2023,,,0,,,0.152510313,,07_31_2023,09_20_2023,,,0,,,,
63,32,63,03_28_2022,07_06_2022,0.185064074,TRUE,0.000605919,0.389488634,0,0.020922593,0.183501968,07_06_2022,08_06_2022,0.167223158,FALSE,0,0.366185519,0,0.183501968,0.015460393,08_06_2022,08_09_2022,0.233099893,FALSE,0,0.285106639,0.181093148,0.015460393,0.036546353,08_09_2022,08_24_22,0.124900497,FALSE,0,0.161898763,0.087902231,0.036546353,0.000451913,08_24_22,03_24_2023,0.236719656,FALSE,0,0.332297517,0.141141794,0.000451913,0.095125948,03_24_2023,06_17_2023,,,0,,,0.095125948,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
118,32,118,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.013745717,03_24_2023,06_17_2023,,,0,,,0.013745717,,06_17_2023,07_31_2023,,,0,,,,0.842945268,07_31_2023,09_20_2023,0.882398749,TRUE,0.343235635,2.255926873,0,0.842945268,0.530582856
1046,22.6,1046,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1050,22.6,1050,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1049,22.6,1049,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.074569994,06_17_2023,07_31_2023,,,0,,,0.074569994,,07_31_2023,09_20_2023,,,0,,,,
1048,22.6,1048,03_28_2022,07_06_2022,0.06635524,TRUE,0.000599324,0.151078775,0,0.057762903,0.026960632,07_06_2022,08_06_2022,0.091083814,FALSE,0,0.142530359,0.039637269,0.026960632,0.024485913,08_06_2022,08_09_2022,0.039887769,TRUE,0.001466847,0.117044608,0,0.024485913,0.052670925,08_09_2022,08_24_22,0.085666295,TRUE,3.51E-05,0.173879939,0,0.052670925,0.035542719,08_24_22,03_24_2023,0.025052012,FALSE,0,0.221273316,0,0.035542719,0.160678585,03_24_2023,06_17_2023,,,0,,,0.160678585,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1047,22.6,1047,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,0.455524001
1044,22.6,1044,03_28_2022,07_06_2022,0.26616946,TRUE,0.005252291,0.593208641,0,0.055971286,0.271067895,07_06_2022,08_06_2022,0.166269109,TRUE,0.048592334,0.565571104,0,0.271067895,0.1282341,08_06_2022,08_09_2022,0.046999463,FALSE,0,0.230663731,0,0.1282341,0.055430168,08_09_2022,08_24_22,0.396296268,FALSE,0,0.591202891,0.201389645,0.055430168,0.139476456,08_24_22,03_24_2023,0.806254495,FALSE,0,1.025524949,0.586984041,0.139476456,0.079793998,03_24_2023,06_17_2023,,,0,,,0.079793998,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1045,22.6,1045,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.016791495,06_17_2023,07_31_2023,0.450964119,FALSE,0,0.536153978,0.36577426,0.016791495,0.068398364,07_31_2023,09_20_2023,3.023697707,FALSE,0,5.242488291,0.804907122,0.068398364,2.150392221
1043,22.6,1043,03_28_2022,07_06_2022,,,0,,,0.068847234,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1052,22.6,1052,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.041796438,06_17_2023,07_31_2023,,,0,,,0.041796438,,07_31_2023,09_20_2023,,,0,,,,
1042,22.6,1042,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.097991269,03_24_2023,06_17_2023,,,0,,,0.097991269,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1041,22.6,1041,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.06157765,06_17_2023,07_31_2023,0.165801605,FALSE,0,0.241391279,0.09021193,0.06157765,0.014012024,07_31_2023,09_20_2023,3.141057549,FALSE,0,5.090580992,1.191534105,0.014012024,1.93551142
1051,22.6,1051,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,0.503367535
1065,22.6,1065,03_28_2022,07_06_2022,0.200023695,TRUE,0.011318466,0.49083669,0,0.084994042,0.205818953,07_06_2022,08_06_2022,0.159611912,TRUE,0.050844448,0.532564018,0,0.205818953,0.167133153,08_06_2022,08_09_2022,0.047297611,FALSE,0,0.267781553,0,0.167133153,0.053350789,08_09_2022,08_24_22,0.017624789,TRUE,0.008852895,0.139754047,0,0.053350789,0.068778469,08_24_22,03_24_2023,0.113850611,FALSE,0,0.386431902,0,0.068778469,0.203802823,03_24_2023,06_17_2023,4.573726987,FALSE,0,4.948868609,4.198585365,0.203802823,0.171338799,06_17_2023,07_31_2023,,,0,,,0.171338799,,07_31_2023,09_20_2023,,,0,,,,
1053,22.6,1053,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.400398578,06_17_2023,07_31_2023,0.074355911,FALSE,0,0.79401119,0,0.400398578,0.319256701,07_31_2023,09_20_2023,0.483651478,TRUE,0.116979142,1.254574051,0,0.319256701,0.451665872
1054,22.6,1054,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1055,22.6,1055,03_28_2022,07_06_2022,0.126834422,TRUE,0.028684879,0.413461487,0,0.162868758,0.123758307,07_06_2022,08_06_2022,0.246706072,FALSE,0,0.448279093,0.04513305,0.123758307,0.077814714,08_06_2022,08_09_2022,0.205366163,TRUE,0.014618624,0.526045399,0,0.077814714,0.242864522,08_09_2022,08_24_22,0.105653634,FALSE,0,0.35983373,0,0.242864522,0.011315574,08_24_22,03_24_2023,0.157048382,FALSE,0,0.2411416,0.072955163,0.011315574,0.072777645,03_24_2023,06_17_2023,,,0,,,0.072777645,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1056,22.6,1056,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1057,22.6,1057,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.031816286,06_17_2023,07_31_2023,0.027212524,FALSE,0,0.175390025,0,0.031816286,0.116361214,07_31_2023,09_20_2023,,,0,,,0.116361214,
1058,22.6,1058,03_28_2022,07_06_2022,0.047227722,TRUE,0.00075569,0.116832473,0,0.043011152,0.026593599,07_06_2022,08_06_2022,,,0,,,0.026593599,,08_06_2022,08_09_2022,,,0,,,,0.053078132,08_09_2022,08_24_22,0.051548135,TRUE,0.001385035,0.135293667,0,0.053078132,0.0306674,08_24_22,03_24_2023,,,0,,,0.0306674,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1059,22.6,1059,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1060,22.6,1060,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1061,22.6,1061,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.508326789,06_17_2023,07_31_2023,,,0,,,0.508326789,,07_31_2023,09_20_2023,,,0,,,,
1062,22.6,1062,03_28_2022,07_06_2022,0.052204591,TRUE,0.009886021,0.201623251,0,0.076565931,0.07285273,07_06_2022,08_06_2022,1.193240635,FALSE,0,1.355681891,1.030799379,0.07285273,0.089588526,08_06_2022,08_09_2022,1.087199313,FALSE,0,1.2972496,0.877149026,0.089588526,0.12046176,08_09_2022,08_24_22,0.003897201,FALSE,0,0.190568211,0,0.12046176,0.06620925,08_24_22,03_24_2023,,,0,,,0.06620925,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1063,22.6,1063,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.639291085,06_17_2023,07_31_2023,,,0,,,0.639291085,,07_31_2023,09_20_2023,,,0,,,,1.724442776
1064,22.6,1064,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1039,22.6,1039,03_28_2022,07_06_2022,,,0,,,,0.12976722,07_06_2022,08_06_2022,1.078033622,FALSE,0,1.20791782,0.948149425,0.12976722,0.000116977,08_06_2022,08_09_2022,,,0,,,0.000116977,,08_09_2022,08_24_22,,,0,,,,0.133127092,08_24_22,03_24_2023,,,0,,,0.133127092,,03_24_2023,06_17_2023,,,0,,,,0.085317696,06_17_2023,07_31_2023,,,0,,,0.085317696,,07_31_2023,09_20_2023,,,0,,,,
1040,22.6,1040,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.452527188,06_17_2023,07_31_2023,,,0,,,0.452527188,,07_31_2023,09_20_2023,,,0,,,,
1066,22.6,1066,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1027,16,1027,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1019,16,1019,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1017,16,1017,03_28_2022,07_06_2022,0.170373986,TRUE,0.020478182,0.464568901,0,0.166303522,0.127891393,07_06_2022,08_06_2022,0.167661495,TRUE,0.005805623,0.392568392,0,0.127891393,0.097015504,08_06_2022,08_09_2022,0.16271543,TRUE,0.000699878,0.340190854,0,0.097015504,0.08045992,08_09_2022,08_24_22,0.175158889,TRUE,0.001716021,0.376514562,0,0.08045992,0.120895753,08_24_22,03_24_2023,,,0,,,0.120895753,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1016,16,1016,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1014,16,1014,03_28_2022,07_06_2022,,,0,,,0.028095187,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1013,16,1013,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1012,16,1012,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1011,16,1011,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1010,16,1010,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1009,16,1009,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1008,16,1008,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
1007,16,1007,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
